,Name,Rating,Num_Ratings,Price,Id,Status,AscLoc,BusTypes,Hours,Avg_Close,Avg_Open
86,Helium Comedy Club,4.6,900.0,1.9736842105263157,ChIJxUVIdcpRa4gR0nwaIVzRVMU,OPERATIONAL,Industrious Mass Ave,"['night_club', 'bar']","[['18:00', '22:00'], ['18:00', '23:00'], ['17:30', '00:00'], ['17:30', '00:00']]",23.25,17.75
87,Subway,3.9,99.0,1.0,ChIJp8dXZbxQa4gRbDenbwO45WQ,OPERATIONAL,Industrious Mass Ave,[],"[['12:00', '18:00'], ['11:00', '18:00'], ['11:00', '18:00'], ['11:00', '18:00'], ['11:00', '18:00'], ['11:00', '18:00'], ['11:00', '18:00']]",18.0,11.142857142857142
88,Pier 48 Fish House & Oyster Bar,4.3,257.0,1.9736842105263157,ChIJLV6kC2xRa4gRuYzDZ1irFLg,OPERATIONAL,Industrious Mass Ave,[],"[['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '23:00'], ['11:00', '23:00']]",22.142857142857142,11.0
89,QDOBA Mexican Eats,4.2,564.0,1.0,ChIJfdPYN7xQa4gRscC8ufotzto,OPERATIONAL,Industrious Mass Ave,['bar'],"[['10:30', '20:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '20:00']]",20.714285714285715,10.5
90,Go Stir Fry,4.7,14.0,2.0,ChIJv_egTSlRa4gRAj9WgfppzMs,OPERATIONAL,Industrious Mass Ave,[],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00']]",21.0,11.0
91,Taco Bell,3.6,292.0,1.0,ChIJWUxFfbxQa4gRFivgHkM09q8,OPERATIONAL,Industrious Mass Ave,[],"[['12:00', '18:00'], ['10:00', '21:00'], ['10:00', '21:00'], ['10:00', '21:00'], ['10:00', '21:00'], ['10:00', '21:00'], ['10:00', '21:00']]",20.571428571428573,10.285714285714286
92,P.F. Chang's,4.0,1539.0,2.0,ChIJRW_kfbxQa4gRzaAXCFR5Wac,OPERATIONAL,Industrious Mass Ave,['meal_delivery'],"[['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00']]",22.0,11.0
93,Auntie Anne's,4.0,124.0,1.0,ChIJWUxFfbxQa4gRbchvbaR8C5k,OPERATIONAL,Industrious Mass Ave,"['bakery', 'cafe', 'store']","[['12:00', '18:00'], ['10:00', '21:00'], ['10:00', '21:00'], ['10:00', '21:00'], ['10:00', '21:00'], ['10:00', '21:00'], ['10:00', '21:00']]",20.571428571428573,10.285714285714286
94,Ruth Chris steak house,1.0,1.0,1.9736842105263157,ChIJK4d3zjNRa4gR1oLl9vjdGj4,OPERATIONAL,Industrious Mass Ave,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.143005952380953,11.862882653061225
95,Five Guys,4.4,1177.0,2.0,ChIJFaYYub1Qa4gRcvXq5oYzfnY,OPERATIONAL,Industrious Mass Ave,[],"[['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00']]",22.0,11.0
96,A&W Restaurant,3.9,85.0,1.0,ChIJWUxFfbxQa4gRZ4w2CsuonPQ,OPERATIONAL,Industrious Mass Ave,[],"[['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00']]",21.0,10.5
97,Charleys Cheesesteaks,3.4,41.0,1.0,ChIJCatgebxQa4gRC1QYO17d3m4,OPERATIONAL,Industrious Mass Ave,[],"[['12:00', '18:00'], ['11:00', '19:00'], ['11:00', '19:00'], ['11:00', '19:00'], ['11:00', '19:00'], ['11:00', '19:00'], ['11:00', '19:00']]",18.857142857142858,11.142857142857142
98,Subway on Illinois St.,4.5,2.0,1.9736842105263157,ChIJZS2ZSqBRa4gRI24_rTkPzwU,OPERATIONAL,Industrious Mass Ave,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.143005952380953,11.862882653061225
99,Fogo de Chão Brazilian Steakhouse,4.6,4872.0,3.0,ChIJUd6-kL1Qa4gRX1tBFOTvo2g,OPERATIONAL,Industrious Mass Ave,[],"[['11:30', '21:00'], ['11:30', '14:00'], ['17:00', '22:00'], ['11:30', '14:00'], ['17:00', '22:00'], ['11:30', '14:00'], ['17:00', '22:00'], ['11:30', '14:00'], ['17:00', '22:00'], ['11:30', '14:00'], ['17:00', '22:30'], ['11:30', '22:30']]",18.666666666666668,13.791666666666666
100,Bella Pizzeria,2.9,7.0,1.9736842105263157,ChIJtZa7d3NRa4gRPsDMKsDURBg,OPERATIONAL,Industrious Mass Ave,[],"[['11:00', '17:00'], ['11:00', '17:00'], ['11:00', '17:00'], ['11:00', '17:00'], ['11:00', '17:00'], ['11:00', '17:00'], ['11:00', '17:00']]",17.0,11.0
101,Kilroy's,4.3,2913.0,2.0,ChIJGdr7zbxQa4gR1AGhLC6j-jA,OPERATIONAL,Industrious Mass Ave,['bar'],"[['11:00', '00:00'], ['11:00', '01:00'], ['11:00', '01:00'], ['11:00', '01:00'], ['11:00', '01:00'], ['11:00', '02:00'], ['11:00', '02:00']]",25.142857142857142,11.0
102,Spoke & Steele,4.4,385.0,2.0,ChIJNyUjn7xQa4gRCPGB-xIvIBs,OPERATIONAL,Industrious Mass Ave,['bar'],"[['08:00', '13:00'], ['17:00', '21:30'], ['07:00', '11:00'], ['17:00', '21:30'], ['07:00', '11:00'], ['17:00', '21:30'], ['07:00', '11:00'], ['17:00', '21:30'], ['07:00', '11:00'], ['17:00', '21:30'], ['07:00', '11:00'], ['17:00', '21:30'], ['08:00', '13:00'], ['17:00', '21:30']]",16.535714285714285,12.142857142857142
103,The Old Spaghetti Factory,4.4,2772.0,2.0,ChIJvf37y7xQa4gRFxA9Q6o8zT4,OPERATIONAL,Industrious Mass Ave,['bar'],"[['12:00', '21:30'], ['11:00', '14:00'], ['17:00', '21:30'], ['11:00', '14:00'], ['17:00', '21:30'], ['11:00', '14:00'], ['17:00', '21:30'], ['11:00', '14:00'], ['17:00', '21:30'], ['11:00', '14:00'], ['17:00', '22:30'], ['12:00', '22:30']]",18.541666666666668,13.666666666666666
104,St. Elmo Steak House,4.7,3632.0,4.0,ChIJL-H0oLxQa4gRtk7Der5Av0w,OPERATIONAL,Industrious Mass Ave,"['night_club', 'bar']","[['16:00', '22:00'], ['16:00', '23:00'], ['16:00', '23:00'], ['16:00', '23:00'], ['16:00', '23:00'], ['16:00', '23:00'], ['15:00', '23:00']]",22.857142857142858,15.857142857142858
105,The Capital Grille,4.6,820.0,4.0,ChIJZ_7nbbxQa4gROj-HMNxki3w,OPERATIONAL,Industrious Mass Ave,['bar'],"[['06:30', '21:00'], ['06:30', '21:00'], ['06:30', '21:00'], ['06:30', '21:00'], ['06:30', '21:00'], ['06:30', '22:00'], ['06:30', '22:00']]",21.285714285714285,6.5
106,Steak 'n Shake,3.6,1431.0,1.0,ChIJYaKofLtQa4gRd5qf5h0XXig,OPERATIONAL,Industrious Mass Ave,[],"[['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00']]",24.0,10.0
107,Hooters,3.9,1302.0,2.0,ChIJX5wqsbxQa4gRSUsCNivZ2tU,OPERATIONAL,Industrious Mass Ave,"['meal_delivery', 'bar']","[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00']]",21.0,11.0
108,Harry & Izzy's,4.7,2625.0,4.0,ChIJc5jIp7xQa4gRyBw22V5K24k,OPERATIONAL,Industrious Mass Ave,[],"[['12:00', '21:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '00:00'], ['11:00', '00:00']]",23.0,11.142857142857142
109,Winner's Circle Sports Pub,4.2,683.0,2.0,ChIJsURMwb1Qa4gRA0d8-_KHnK4,OPERATIONAL,Industrious Mass Ave,"['casino', 'bar']","[['12:00', '22:00'], ['12:00', '22:00'], ['12:00', '22:00'], ['12:00', '22:00'], ['12:00', '22:00'], ['12:00', '23:00'], ['12:00', '23:00']]",22.285714285714285,12.0
110,Green District Salads - Monument Circle,4.4,9.0,1.9736842105263157,ChIJ-a9aqqxRa4gRH15nuMAUCYU,OPERATIONAL,Industrious Mass Ave,[],"[['11:00', '16:00'], ['11:00', '16:00'], ['11:00', '16:00'], ['11:00', '16:00'], ['11:00', '16:00']]",16.0,11.0
111,Agostino's Pizza,5.0,3.0,1.9736842105263157,ChIJ28Dr6r1Qa4gRPb6jHCYIbew,OPERATIONAL,Industrious Mass Ave,['meal_delivery'],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00']]",21.0,11.0
112,Goodwood Indy,4.2,33.0,1.9736842105263157,ChIJj3jweeBRa4gRhRi2tcXhWW0,OPERATIONAL,Industrious Mass Ave,['bar'],"[['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '00:00'], ['11:00', '00:00']]",22.428571428571427,11.0
113,Tastings - A Wine Experience,4.5,255.0,3.0,ChIJ7ykCbLxQa4gRcxISpKZJK_M,OPERATIONAL,Industrious Mass Ave,"['bar', 'liquor_store', 'store']","[['15:00', '22:00'], ['15:00', '22:00'], ['15:00', '22:00'], ['15:00', '00:00'], ['15:00', '00:00']]",22.8,15.0
114,Farmer's Fridge,4.13859649122807,765.7017543859649,1.9736842105263157,ChIJPyX4apZRa4gRwSbfUUapefs,OPERATIONAL,Industrious Mass Ave,[],"[['07:00', '18:00'], ['07:00', '18:00'], ['07:00', '18:00'], ['07:00', '18:00'], ['07:00', '18:00'], ['07:00', '18:00'], ['07:00', '18:00']]",18.0,7.0
115,Pizza Di Tito,4.5,39.0,1.9736842105263157,ChIJ2S8ribtQa4gR9-xFd8fNcbM,OPERATIONAL,Industrious Mass Ave,[],"[['07:00', '15:00'], ['07:00', '15:00'], ['07:00', '15:00'], ['07:00', '15:00'], ['07:00', '15:00']]",15.0,7.0
116,City Dogs - Monument Circle Hot Dog Cart,5.0,1.0,1.9736842105263157,ChIJ9XiRljhRa4gRix-KRxT6VPc,OPERATIONAL,Industrious Mass Ave,[],"[['07:00', '14:00'], ['07:00', '14:00'], ['07:00', '14:00'], ['07:00', '14:00']]",14.0,7.0
117,Hinata Japanese Fine Dining,4.9,46.0,1.9736842105263157,ChIJFQqme4JRa4gRtvi-slkAeDg,OPERATIONAL,Industrious Mass Ave,[],"[['18:00', '22:00'], ['18:00', '22:00'], ['18:00', '22:00'], ['17:30', '22:00']]",22.0,17.875
118,Firehouse Dawgs,4.13859649122807,765.7017543859649,1.9736842105263157,ChIJKbJN8cdRa4gRfj6mSZtDb8M,OPERATIONAL,Industrious Mass Ave,[],"[['23:00', '03:00'], ['23:00', '03:00']]",27.0,23.0
119,Severin Bar,4.0,23.0,1.9736842105263157,ChIJI1Z_VKNQa4gRtfMOFVG0b4g,OPERATIONAL,Industrious Mass Ave,['bar'],"[['16:00', '21:00'], ['16:00', '21:00'], ['16:00', '21:00'], ['16:00', '21:00'], ['16:00', '23:00'], ['16:00', '23:00']]",21.666666666666668,16.0
120,BIG MAMA JAMA'S,4.0578947368421066,499.0877192982456,1.4772727272727273,ChIJN5VJRXS0FIgRsBbnI8ri8pE,OPERATIONAL,Launch Fishers,[],"[['17:00', '20:00'], ['05:00', '20:00'], ['11:00', '14:00'], ['17:00', '21:00'], ['11:00', '14:00'], ['17:00', '21:00'], ['11:00', '14:00'], ['17:00', '21:00'], ['11:00', '14:00'], ['17:00', '23:30'], ['17:00', '22:00']]",18.59090909090909,13.727272727272727
121,Subway,3.3,26.0,1.0,ChIJl82o5HS0FIgRJDV8l5JnkPw,OPERATIONAL,Launch Fishers,[],"[['11:00', '17:00'], ['10:00', '20:00'], ['10:00', '20:00'], ['10:00', '20:00'], ['10:00', '20:00'], ['10:00', '20:00'], ['09:00', '19:00']]",19.428571428571427,10.0
122,Circle K,2.3,16.0,1.0,ChIJB6mCjnK0FIgR_860ngF07jU,OPERATIONAL,Launch Fishers,"['convenience_store', 'atm', 'car_wash', 'gas_station', 'finance', 'cafe', 'store']","[['06:00', '22:00'], ['06:00', '22:00'], ['06:00', '22:00'], ['06:00', '22:00'], ['06:00', '22:00'], ['06:00', '23:00'], ['06:00', '23:00']]",22.285714285714285,6.0
123,Pita Land Grill & Halal Meat Shop,4.3,327.0,1.0,ChIJPw7Uo3i0FIgR5Mh4rF1kpjw,OPERATIONAL,Launch Fishers,[],"[['10:00', '22:00'], ['10:00', '22:00'], ['10:00', '22:00'], ['10:00', '22:00'], ['10:00', '22:00'], ['10:00', '22:00'], ['10:00', '22:00']]",22.0,10.0
124,Pizza Hut Express,1.0,1.0,1.0,ChIJw1iOOj61FIgRhZMwmuzC7GQ,OPERATIONAL,Launch Fishers,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.113944245409765,9.712970219435736
125,Jet's Pizza,4.4,180.0,1.0,ChIJGdX_WoezFIgR9gyNU2Hba5g,OPERATIONAL,Launch Fishers,['meal_delivery'],"[['11:00', '22:00'], ['10:00', '22:00'], ['10:00', '22:00'], ['10:00', '22:00'], ['10:00', '22:00'], ['10:00', '23:00'], ['10:00', '23:00']]",22.285714285714285,10.142857142857142
126,Big Apple Bagels,4.4,251.0,1.0,ChIJ0wUA_2y0FIgR80PI3ehQl7M,OPERATIONAL,Launch Fishers,"['bakery', 'store']","[['07:00', '14:00'], ['06:30', '14:00'], ['06:30', '14:00'], ['06:30', '14:00'], ['06:30', '14:00'], ['06:30', '14:00'], ['07:00', '14:00']]",14.0,6.642857142857143
127,Wendy's,3.1,228.0,1.0,ChIJXVNLYW20FIgRuLwNNk_ZNCA,OPERATIONAL,Launch Fishers,[],"[['10:00', '17:00'], ['10:00', '17:00'], ['10:00', '17:00'], ['10:00', '17:00'], ['10:00', '17:00'], ['10:00', '17:00'], ['10:00', '17:00']]",17.0,10.0
128,Hong Kong Cuisine,3.9,110.0,2.0,ChIJo1pn_my0FIgRhkjpUSCXD7Q,OPERATIONAL,Launch Fishers,[],"[['11:30', '21:00'], ['11:30', '21:30'], ['11:30', '21:30'], ['11:30', '21:30'], ['11:30', '21:30'], ['11:30', '21:30'], ['11:30', '21:30']]",21.428571428571427,11.5
129,New York Pizza Garden,4.4,264.0,1.4772727272727273,ChIJy-jK_2y0FIgR-kwkzObwRM8,OPERATIONAL,Launch Fishers,[],"[['11:30', '20:30'], ['11:00', '20:30'], ['11:00', '20:30'], ['11:00', '20:30'], ['11:00', '20:30'], ['11:00', '21:30'], ['11:00', '21:30']]",20.785714285714285,11.071428571428571
130,Mexican Restaurant,4.0578947368421066,499.0877192982456,1.4772727272727273,ChIJA4AWUYezFIgRB5PiV9uFX8E,OPERATIONAL,Launch Fishers,[],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00']]",21.0,11.0
131,Verde Flavors of Mexico Fishers,4.0,740.0,2.0,ChIJGwuWq4CzFIgRIUiX-kQFuZs,OPERATIONAL,Launch Fishers,[],"[['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00']]",22.0,11.0
132,Blaze Pizza,4.4,1121.0,1.0,ChIJFeHcS3-0FIgReD6MQZhUKv0,OPERATIONAL,Launch Fishers,[],"[['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '23:00'], ['10:30', '23:00']]",22.285714285714285,10.5
133,O'Charley’s Restaurant & Bar,4.1,953.0,2.0,ChIJY1wIOHm0FIgR6IfDxYWNPkU,OPERATIONAL,Launch Fishers,['bar'],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00']]",21.285714285714285,11.0
134,Five Guys,4.5,967.0,2.0,ChIJr2CwRH-0FIgRaDyeo46bleM,OPERATIONAL,Launch Fishers,[],"[['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00']]",22.0,11.0
135,Clean Juice,4.4,108.0,2.0,ChIJMQMCsvWzFIgR2rt9E-sEw30,OPERATIONAL,Launch Fishers,"['health', 'store']","[['09:00', '18:00'], ['07:00', '20:00'], ['07:00', '20:00'], ['07:00', '20:00'], ['07:00', '20:00'], ['07:00', '20:00'], ['08:00', '20:00']]",19.714285714285715,7.428571428571429
136,Happy Dragon,3.5,137.0,1.0,ChIJMWGwRH-0FIgRSuS1uPkpmQo,OPERATIONAL,Launch Fishers,['meal_delivery'],"[['10:30', '21:30'], ['10:30', '21:30'], ['10:30', '21:30'], ['10:30', '21:30'], ['10:30', '22:00'], ['10:30', '22:00']]",21.666666666666668,10.5
137,Steak 'n Shake,3.5,1004.0,1.0,ChIJr2CwRH-0FIgRDSnjKvSxI1M,OPERATIONAL,Launch Fishers,[],"[['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00']]",24.0,10.0
138,SALAMAT Cookies,5.0,1.0,1.4772727272727273,ChIJVVV5n4azFIgR7YFDtlW7L8Q,OPERATIONAL,Launch Fishers,[],"[['12:00', '18:00'], ['09:00', '19:00'], ['09:00', '19:00'], ['09:00', '19:00'], ['09:00', '19:00'], ['09:00', '19:00'], ['12:00', '18:00']]",18.714285714285715,9.857142857142858
139,Topgolf,4.5,2965.0,2.0,ChIJQ6BbjXy0FIgRiokg5xDCIBI,OPERATIONAL,Launch Fishers,"['bar', 'school', 'health']","[['10:00', '23:00'], ['10:00', '23:00'], ['10:00', '23:00'], ['10:00', '23:00'], ['10:00', '23:00'], ['10:00', '01:00'], ['10:00', '01:00']]",23.571428571428573,10.0
140,Agave Bar and Grill,4.1,47.0,1.4772727272727273,ChIJ2Wu0omyzFIgRBOV8I7OuLBQ,OPERATIONAL,Launch Fishers,[],"[['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00']]",21.857142857142858,11.0
141,McDonald's,3.6,1228.0,1.0,ChIJ_34Bcn-0FIgRCFc_SMVhIhs,OPERATIONAL,Launch Fishers,"['cafe', 'store']","[['05:00', '00:00'], ['05:00', '00:00'], ['05:00', '00:00'], ['05:00', '00:00'], ['05:00', '00:00'], ['05:00', '00:00'], ['05:00', '00:00']]",24.0,5.0
142,Four Day Ray Brewing,4.2,749.0,1.4772727272727273,ChIJeXvVwICzFIgRA5WjktrVy48,OPERATIONAL,Launch Fishers,['bar'],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '23:00'], ['11:00', '23:00']]",22.0,11.0
143,Circle K,4.3,9.0,1.0,ChIJ3WRpmHC0FIgR1X7DBPRjaNQ,OPERATIONAL,Launch Fishers,"['convenience_store', 'atm', 'car_wash', 'gas_station', 'finance', 'cafe', 'store']","[['00:00', 'none']]",30.0,0.0
144,Smoothie King,4.6,136.0,2.0,ChIJDUZOkYCzFIgRCIYGNiTw-q4,OPERATIONAL,Launch Fishers,"['meal_delivery', 'health', 'store']","[['10:00', '19:00'], ['07:00', '19:00'], ['07:00', '19:00'], ['07:00', '19:00'], ['07:00', '19:00'], ['07:00', '19:00'], ['08:00', '19:00']]",19.0,7.571428571428571
145,Texas Roadhouse,4.5,1665.0,2.0,ChIJNYTQYw20FIgRoilA54o00Fo,OPERATIONAL,Launch Fishers,[],"[['11:00', '22:00'], ['16:00', '22:00'], ['16:00', '22:00'], ['16:00', '22:00'], ['16:00', '22:00'], ['11:00', '23:00'], ['11:00', '23:00']]",22.285714285714285,13.857142857142858
146,Greek's Pizzeria of Fishers,4.4,261.0,2.0,ChIJpQ-bjICzFIgRV6dUb9x5p4s,OPERATIONAL,Launch Fishers,['meal_delivery'],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00']]",21.0,11.0
147,Wendy's,2.9,594.0,1.0,ChIJo3X3eH-0FIgROTUJ-PLQZrs,OPERATIONAL,Launch Fishers,[],"[['06:30', '22:00'], ['06:30', '22:00'], ['06:30', '22:00'], ['06:30', '22:00'], ['06:30', '22:00'], ['06:30', '22:00'], ['06:30', '22:00']]",22.0,6.5
148,Starbucks,4.2,490.0,2.0,ChIJEVMfs320FIgR1Zsk8_jRIHQ,OPERATIONAL,Launch Fishers,"['cafe', 'store']","[['05:00', '21:00'], ['05:00', '21:00'], ['05:00', '21:00'], ['05:00', '21:00'], ['05:00', '21:00'], ['05:00', '21:00'], ['05:00', '21:00']]",21.0,5.0
149,Portillo's Hot Dogs,4.3,5408.0,1.0,ChIJc59l_3y0FIgRlM30ll584FI,OPERATIONAL,Launch Fishers,[],"[['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '23:00'], ['10:30', '23:00']]",22.285714285714285,10.5
150,Ali'i Poke Fishers,4.9,232.0,1.0,ChIJ5b7ryCe1FIgRYQ2cmJtXauU,OPERATIONAL,Launch Fishers,[],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00']]",21.285714285714285,11.0
151,Puccini's Pizza & Pasta-Fishers,4.4,349.0,2.0,ChIJK6GspAizFIgRi4YQk5LE7wU,OPERATIONAL,Launch Fishers,[],"[['12:00', '21:00'], ['11:00', '14:00'], ['16:00', '21:00'], ['11:00', '14:00'], ['16:00', '21:00'], ['11:00', '14:00'], ['16:00', '21:00'], ['11:00', '14:00'], ['16:00', '21:00'], ['11:00', '14:00'], ['16:00', '22:00'], ['12:00', '22:00']]",18.25,13.25
152,Subway,3.5,44.0,1.0,ChIJq67VBX-0FIgRlUSpjJYB5dY,OPERATIONAL,Launch Fishers,[],"[['09:00', '21:00'], ['09:00', '21:00'], ['09:00', '21:00'], ['09:00', '21:00'], ['09:00', '21:00'], ['09:00', '21:00'], ['09:00', '21:00']]",21.0,9.0
153,QDOBA Mexican Eats,4.1,435.0,1.0,ChIJCZnhBX-0FIgRmV7a3lQldks,OPERATIONAL,Launch Fishers,['bar'],"[['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00']]",22.0,10.5
154,Shake Shack,3.5,595.0,2.0,ChIJPU-Tc9y1FIgR9ygZNy9P028,OPERATIONAL,Launch Fishers,[],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00']]",21.285714285714285,11.0
155,Dairy Queen Grill & Chill,3.4,280.0,1.0,ChIJwQRWmA20FIgRLPVDYN9Wakk,OPERATIONAL,Launch Fishers,['store'],"[['11:00', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00'], ['10:30', '22:00']]",22.0,10.571428571428571
156,Another Broken Egg Cafe,4.6,750.0,2.0,ChIJCz2deoGzFIgR6LJ7yzNPWvo,OPERATIONAL,Launch Fishers,['cafe'],"[['07:00', '14:00'], ['07:00', '14:00'], ['07:00', '14:00'], ['07:00', '14:00'], ['07:00', '14:00'], ['07:00', '14:00'], ['07:00', '14:00']]",14.0,7.0
157,Black iris,4.0578947368421066,499.0877192982456,1.4772727272727273,ChIJY-PVX5q1FIgRj4n1MzZKC08,OPERATIONAL,Launch Fishers,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.113944245409765,9.712970219435736
158,LouVino Fishers Restaurant & Wine Bar,4.3,486.0,3.0,ChIJvX1seYGzFIgRIJ5PilR6IXo,OPERATIONAL,Launch Fishers,['bar'],"[['10:00', '14:00'], ['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '21:00'], ['16:30', '22:00'], ['10:00', '14:00'], ['16:30', '22:00']]",19.285714285714285,14.857142857142858
159,Arby's,4.0,168.0,1.0,ChIJM3m2-g20FIgR2cbXtMhOMDg,OPERATIONAL,Launch Fishers,['store'],"[['10:00', '20:00'], ['10:00', '20:00'], ['10:00', '20:00'], ['10:00', '20:00'], ['10:00', '20:00'], ['10:00', '20:00'], ['10:00', '20:00']]",20.0,10.0
160,The HC Tavern + Kitchen,4.5,359.0,1.4772727272727273,ChIJ-VTTzTe1FIgRiYzhanCLhNA,OPERATIONAL,Launch Fishers,[],"[['11:00', '21:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '00:00'], ['11:00', '00:00']]",23.0,11.0
161,Samano's Mexican Food,4.3,242.0,2.0,ChIJobo-cPezFIgR403LDTg9YRc,OPERATIONAL,Launch Fishers,['bar'],"[['08:30', '21:00'], ['08:30', '21:00'], ['08:30', '21:00'], ['08:30', '21:00'], ['08:30', '21:00'], ['08:30', '22:00'], ['08:30', '22:00']]",21.285714285714285,8.5
162,Thai Sushi House,4.4,494.0,2.0,ChIJj7adKoKzFIgR2psoPdiKv3g,OPERATIONAL,Launch Fishers,[],"[['12:00', '21:00'], ['11:00', '14:30'], ['16:30', '21:00'], ['11:00', '14:30'], ['16:30', '21:00'], ['11:00', '14:30'], ['16:30', '21:00'], ['11:00', '14:30'], ['16:30', '21:00'], ['11:00', '14:30'], ['16:30', '22:00'], ['11:00', '22:00']]",18.458333333333332,13.375
163,Poke Bros,5.0,11.0,1.4772727272727273,ChIJt0sMJKWzFIgRmyXW7S1POfg,OPERATIONAL,Launch Fishers,[],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00']]",21.0,11.0
164,RIZE Fishers,4.6,145.0,1.4772727272727273,ChIJa9XsyX-1FIgRQlsn-cQeaME,OPERATIONAL,Launch Fishers,[],"[['07:00', '15:00'], ['07:00', '14:00'], ['07:00', '14:00'], ['07:00', '14:00'], ['07:00', '14:00'], ['07:00', '14:00'], ['07:00', '15:00']]",14.285714285714286,7.0
165,Chicken Salad Chick,4.5,131.0,2.0,ChIJ40Tp2GC1FIgR0DjZsTRefj4,OPERATIONAL,Launch Fishers,[],"[['10:00', '20:00'], ['10:00', '20:00'], ['10:00', '20:00'], ['10:00', '20:00'], ['10:00', '20:00'], ['10:00', '20:00']]",20.0,10.0
